elo region winPercent totalGames winStreak
1169 "Europe" 66.67 12 1
1169 "North America" 54.29 35 -1
1169 "Europe" 70 10 1
1169 "Europe" 54.17 96 -1
1169 "Europe" 61.54 13 -2
1169 "North America" 51.68 149 -2
1169 "Europe" 56.96 79 -4
1169 "Asia" 58.49 53 -1
1169 "Asia" 51.79 56 1
1169 "Europe" 60 20 1
1169 "North America" 63.64 11 -1
1169 "Europe" 64.29 14 -1
1169 "Europe" 57.78 45 -3
1169 "Europe" 52.91 189 3
1169 "Europe" 52.78 36 2
1169 "Europe" 60 15 -2
1169 "North America" 70 10 2
1169 "North America" 60 15 1
1169 "Europe" 61.11 18 -3
1169 "Europe" 58 50 4
1169 "North America" 64.29 14 2
1169 "Europe" 59.26 27 -1
1169 "North America" 58.82 17 -1
1169 "Europe" 63.16 19 2
1169 "Europe" 53.33 60 1
1169 "Europe" 66.67 12 1
1169 "Europe" 52.04 98 1
1169 "Europe" 51.85 27 -3
1169 "North America" 53.8 171 4
1169 "South America" 50 88 -2
1169 "Europe" 66.67 12 1
1169 "Europe" 55 40 1
1169 "South America" 52.38 84 2
1169 "Europe" 56 25 1
1169 "Europe" 51.38 181 1
1169 "Asia" 72.73 11 5
1169 "Asia" 58.82 17 -1
1169 "North America" 55.32 47 -2
1169 "North America" 57.14 63 -4
1169 "Asia" 55.22 67 1
1169 "Europe" 70 10 2
1169 "Europe" 59.09 22 -1
1169 "Asia" 54.55 77 -1
1169 "Europe" 66.67 12 -2
1169 "Europe" 70 10 -1
1169 "Europe" 54.37 103 -1
1169 "Europe" 50 42 -2
1169 "Europe" 64.29 14 -2
1169 "Europe" 55.86 111 -1
1169 "Europe" 51.41 177 2
1169 "Europe" 66.67 12 1
1168 "Asia" 70 10 -1
1168 "Europe" 66.67 12 1
1168 "Europe" 58.33 36 -1
1168 "Asia" 64.52 31 1
1168 "Europe" 61.54 13 -3
1168 "Europe" 64.29 14 2
1168 "Europe" 57.89 19 -1
1168 "Europe" 63.16 19 2
1168 "Europe" 66.67 12 -1
1168 "Europe" 49.57 117 -1
1168 "Europe" 62.79 43 1
1168 "North America" 55.47 128 -2
1168 "Oceania" 70 10 2
1168 "North America" 66.67 15 1
1168 "Europe" 53.22 171 1
1168 "Europe" 66.67 15 1
1168 "Asia" 61.11 18 1
1168 "Europe" 59.09 22 -1
1168 "Europe" 57.69 26 3
1168 "Europe" 56 25 -3
1168 "Europe" 52.63 38 2
1168 "Asia" 62.5 32 1
1168 "Europe" 64.71 17 2
1168 "Asia" 56.76 37 3
1168 "North America" 51.28 156 2
1168 "North America" 55.56 36 -3
1168 "North America" 53.73 67 -2
1168 "Oceania" 70 10 1
1168 "North America" 54.79 73 -1
1168 "Europe" 66.67 15 1
1168 "North America" 64.29 14 1
1168 "Europe" 54.22 83 -3
1168 "North America" 55.56 36 2
1168 "Europe" 70 10 2
1168 "North America" 66.67 12 -1
1168 "Europe" 58.82 17 -2
1168 "North America" 57.5 40 6
1168 "Asia" 61.76 34 4
1168 "Asia" 53.66 82 1
1168 "North America" 70 10 -1
1168 "Europe" 55.56 54 -1
1168 "Europe" 51.88 160 1
1168 "Europe" 53.45 58 1
1168 "Oceania" 57.14 42 3
1168 "North America" 63.04 46 1
1168 "Europe" 53.57 28 1
1168 "Europe" 51.43 210 -3
1168 "Europe" 53.57 28 4
1168 "Europe" 70 10 1
1168 "North America" 70 10 1
1168 "Africa" 64.71 17 3
1168 "Asia" 70 10 1
1168 "Europe" 61.54 13 -2
1168 "Europe" 50.82 61 -7
1168 "Asia" 53.57 140 1
1168 "North America" 70 10 1
1168 "North America" 58.33 12 -4
1168 "Europe" 60 15 -2
1168 "Europe" 66.67 12 2
1168 "Asia" 70 10 -1
1168 "Europe" 51.28 156 3
1168 "Europe" 55.32 47 6
1168 "Europe" 55.56 72 -3
1168 "North America" 59.09 22 -3
1168 "North America" 50.95 316 -2
1168 "Asia" 66.67 12 -2
1168 "North America" 70 10 1
1168 "South America" 51.43 105 2
1168 "Europe" 51.46 171 -2
1168 "North America" 52.38 84 1
1168 "Asia" 66.67 12 1
1168 "Asia" 50.95 263 -1
1168 "North America" 58.82 17 1
1168 "Asia" 53.06 49 -1
1168 "South America" 70 10 2
1168 "North America" 53 100 -1
1168 "Europe" 52.17 46 -1
1168 "Europe" 57.58 33 4
1168 "Europe" 61.11 18 -1
1168 "Europe" 58.82 17 1
1168 "North America" 54.17 24 -1
1168 "Europe" 53.06 49 -2
1168 "Asia" 55.77 52 -2
1168 "Asia" 60.61 33 2
1168 "Asia" 57.14 49 2
1168 "North America" 64.71 17 3
1168 "Europe" 57.89 19 -1
1168 "Europe" 59.09 44 -1
1168 "Europe" 57.14 21 1
1167 "Europe" 52.17 23 -1
1167 "Europe" 66.67 12 2
1167 "Europe" 70 10 1
1167 "Europe" 51.39 72 -1
1167 "Europe" 58.82 17 -2
1167 "Europe" 55.17 29 1
1167 "North America" 55.17 29 2
1167 "Europe" 54.12 85 3
1167 "Asia" 50.91 55 -1
1167 "North America" 59.26 27 1
1167 "North America" 56.84 95 6
1167 "Europe" 54.24 59 -2
1167 "Europe" 58.33 24 -3
1167 "South America" 66.67 15 -1
1167 "South America" 62.5 16 1
1167 "Europe" 64.71 17 1
1167 "Europe" 49.74 195 1
1167 "Europe" 52.38 168 -2
1167 "Oceania" 59.09 44 1
1167 "Europe" 57.89 19 1
1167 "Oceania" 70 10 -1
1167 "South America" 51.75 114 -3
1167 "Europe" 65 20 1
1167 "Europe" 66.67 12 -1
1167 "Asia" 70 10 -1
1167 "Europe" 63.64 11 1
1167 "North America" 55.56 27 1
1167 "North America" 58.62 29 -1
1167 "Europe" 57.69 52 -1
1167 "Europe" 63.16 19 1
1167 "South America" 63.64 22 2
1167 "North America" 51.72 116 1
1167 "Europe" 54 100 -2
1167 "North America" 66.67 15 4
1167 "Europe" 51.76 85 -9
1167 "Asia" 63.64 11 -4
1167 "North America" 54.41 68 -2
1167 "North America" 63.64 11 1
1167 "Europe" 70 10 -1
1167 "Asia" 51.22 41 1
1167 "Europe" 63.16 19 1
1167 "Asia" 70 10 2
1167 "Europe" 66.67 12 -1
1167 "Europe" 52.94 119 -1
1167 "Asia" 59.09 22 1
1167 "Europe" 61.54 13 -2
1167 "Europe" 70 10 -1
1167 "Europe" 63.64 22 3
1167 "Asia" 70 10 -1
1167 "Europe" 63.64 11 -1
1167 "North America" 66.67 12 3
1167 "Europe" 62.5 24 3
1167 "Europe" 63.16 19 -2
1167 "Europe" 51.55 97 -1
1167 "Europe" 70 10 -1
1167 "North America" 70 10 1
1167 "Europe" 52.13 94 2
1167 "Asia" 60 30 6
1167 "Europe" 60 15 -2
1167 "Asia" 70 10 -1
1167 "Europe" 52.94 102 1
1167 "North America" 72.73 11 3
1167 "North America" 51.88 133 2
1167 "Europe" 57.41 54 3
1167 "Europe" 61.9 21 -1
1167 "Europe" 54.08 98 4
1167 "North America" 60 15 -1
1167 "North America" 66.67 12 2
1167 "Europe" 54.17 72 -1
1167 "Europe" 64.71 17 3
1167 "Asia" 60.71 28 3
1167 "North America" 56.25 48 -3
1167 "Asia" 52.34 128 -1
1167 "Europe" 54.17 24 -2
1167 "Europe" 64.29 14 2
1167 "Asia" 61.11 18 2
1167 "North America" 59.62 52 8
1167 "Europe" 61.11 18 -1
1167 "Europe" 62.5 16 1
1167 "Europe" 50.68 592 -1
1167 "Europe" 56.41 39 4
1167 "Europe" 66.67 12 1
1167 "North America" 48.44 64 -1
1167 "Europe" 63.64 22 1
1167 "North America" 57.14 21 -2
1166 "Europe" 57.5 40 -1
1166 "Europe" 52.82 142 -2
1166 "Asia" 53.57 84 -2
1166 "North America" 53.57 28 -1
1166 "South America" 70 10 2
1166 "North America" 60 15 -1
1166 "North America" 60 30 1
1166 "North America" 64.29 14 3
1166 "Europe" 55.56 54 3
1166 "Europe" 56 25 -1
1166 "North America" 53.03 66 2
1166 "Europe" 56 50 -1
1166 "Europe" 70 10 3
1166 "North America" 64.71 17 -2
1166 "Europe" 61.11 18 2
1166 "Europe" 53.57 84 8
1166 "South America" 53.16 158 2
1166 "Asia" 58.82 17 -2
1166 "Asia" 70 10 1
1166 "South America" 57.14 21 1
1166 "Oceania" 56.67 90 -4
1166 "Asia" 55.56 63 1
1166 "North America" 51.81 83 3
1166 "Europe" 53.06 49 -2
1166 "North America" 72 25 11
1166 "Europe" 53.62 69 2
1166 "North America" 56.1 41 3
1166 "Europe" 51.55 97 -1
1166 "Europe" 59.68 62 1
1166 "Asia" 53.33 105 1
1166 "Europe" 60.87 23 3
1166 "Europe" 53.04 115 -2
1166 "Europe" 66.67 15 1
1166 "Europe" 61.76 34 -1
1166 "Europe" 64.52 31 8
1166 "Asia" 66.67 12 1
1166 "Asia" 53.76 93 -2
1166 "Europe" 54.05 37 1
1166 "North America" 60 15 -2
1166 "Europe" 61.54 13 -4
1166 "Europe" 59.38 32 2
1166 "Europe" 51.39 72 2
1166 "Europe" 70 10 2
1166 "Europe" 58.33 48 1
1166 "Europe" 70 10 1
1166 "Europe" 69.23 13 3
1166 "North America" 56.9 58 -2
1166 "North America" 60 30 2
1166 "Europe" 51.28 117 2
1166 "Asia" 64.29 14 -1
1166 "North America" 70 10 -1
1166 "North America" 66.67 12 1
1166 "Europe" 70 10 -2
1166 "Europe" 63.16 19 -2
1166 "Asia" 70 10 1
1166 "Europe" 66.67 12 -1
1166 "North America" 66.67 12 2
1166 "Europe" 53.33 60 -1
1166 "Europe" 52.17 46 -1
1166 "Europe" 56.52 23 1
1166 "Europe" 52 100 1
1166 "Europe" 55.21 96 -4
1166 "North America" 58.33 24 -2
1166 "Europe" 54.17 24 -7
1166 "Europe" 59.09 22 1
1166 "Asia" 53.61 166 2
1166 "Oceania" 53.33 45 1
1166 "Europe" 52.14 117 1
1166 "South America" 66.67 12 -2
1166 "Asia" 59.18 49 1
1166 "North America" 52.63 95 -1
1166 "North America" 70 10 1
1166 "Asia" 53.76 173 3
1166 "Asia" 61.29 31 -1
1166 "Europe" 57.81 64 2
1166 "Europe" 59.26 27 1
1166 "Europe" 61.11 18 1
1166 "Europe" 69.23 13 4
1166 "North America" 64.29 14 2
1165 "North America" 54.12 85 2
1165 "Europe" 70 10 1
1165 "Europe" 60 20 -3
1165 "Europe" 70 10 -1
1165 "Asia" 70 10 3
1165 "Oceania" 64.71 17 2
1165 "North America" 62.16 37 -1
1165 "Europe" 62.5 16 -2
1165 "Asia" 53.47 101 4
1165 "Europe" 54.49 167 4
1165 "Europe" 53.28 137 1
1165 "North America" 64.29 14 -1
1165 "North America" 51.82 137 -2
1165 "Europe" 51.72 116 2
1165 "Europe" 53.75 80 1
1165 "Europe" 64.29 14 -1
1165 "Europe" 52.8 125 -1
1165 "North America" 51.92 208 2
1165 "North America" 53.33 60 1
1165 "Oceania" 57.89 19 4
1165 "Asia" 61.54 13 -1
1165 "North America" 60 15 1
1165 "North America" 53.78 119 1
1165 "Asia" 55.17 29 -1
1165 "Europe" 51.92 104 -1
1165 "North America" 51.45 138 -1
1165 "North America" 53.21 156 1
1165 "Europe" 54.05 37 2
1165 "Europe" 50.46 109 2
1165 "Europe" 54.55 22 -4
1165 "Europe" 56.76 37 -1
1165 "North America" 66.67 12 -2
1165 "North America" 51.61 124 1
1165 "Europe" 53.77 106 -3
1165 "Europe" 57.14 21 -3
1165 "Asia" 53.19 94 -2
1165 "Europe" 55.84 77 2
1165 "Asia" 50.94 53 1
1165 "Europe" 64.29 14 -1
1165 "South America" 50 28 -4
1165 "Europe" 51.26 556 1
1165 "Europe" 54.76 42 1
1165 "Europe" 58.82 17 1
1165 "Europe" 50 24 -7
1165 "Europe" 52.86 140 1
1165 "Europe" 70 10 -1
1165 "North America" 52.7 148 2
1165 "North America" 53.49 43 -1
1165 "Oceania" 52.5 40 -1
1165 "Europe" 54.29 70 -1
1165 "Europe" 57.14 49 2
1165 "Asia" 57.89 19 2
1165 "North America" 70 10 2
1165 "Europe" 61.54 39 1
1165 "Europe" 64.29 14 -1
1165 "South America" 60.87 23 1
1165 "North America" 70 10 1
1165 "Europe" 52 25 -3
1165 "Europe" 70 10 1
1165 "Europe" 53 100 1
1165 "Europe" 64.29 14 2
1165 "Asia" 54.55 33 2
1165 "South America" 58.62 58 -1
1165 "Europe" 57.58 66 3
1165 "Europe" 66.67 12 2
1165 "North America" 62.5 32 -1
1165 "Europe" 57.63 59 6
1165 "Asia" 61.76 34 1
1165 "Europe" 55.81 43 -1
1165 "Asia" 61.11 18 1
1165 "Europe" 52.48 101 1
1165 "Asia" 68.42 19 2
1165 "Asia" 66.67 15 5
1165 "Europe" 53.57 84 3
1164 "Europe" 61.54 13 1
1164 "Europe" 54.65 86 1
1164 "Europe" 66.67 12 -1
1164 "North America" 51.67 60 -1
1164 "Europe" 53.33 105 -2
1164 "Europe" 56 25 3
1164 "North America" 56 25 2
1164 "Europe" 54.55 33 -2
1164 "Europe" 64.29 14 -1
1164 "Europe" 57.69 26 1
1164 "Asia" 51.67 60 3
1164 "Europe" 64.29 14 1
1164 "Europe" 56.25 32 -1
1164 "Europe" 70 10 -1
1164 "Europe" 57.14 21 -1
1164 "North America" 66.67 15 -1
1164 "Europe" 58.33 60 3
1164 "Europe" 58.44 77 1
1164 "Asia" 64.29 14 1
1164 "Oceania" 51.68 149 -2
1164 "Oceania" 58.62 29 1
1164 "Asia" 61.76 34 3
1164 "Europe" 53.85 117 1
1164 "North America" 57.41 54 -3
1164 "North America" 70 10 2
1164 "Europe" 52.56 156 -1
1164 "Asia" 52.22 90 1
1164 "North America" 55.17 58 1
1164 "Europe" 52.27 88 4
1164 "North America" 66.67 12 -1
1164 "Europe" 57.89 19 1
1164 "Europe" 56.67 30 1
1164 "Europe" 60 15 -3
1164 "Europe" 55.56 18 -3
1164 "Europe" 53.7 54 2
1164 "North America" 61.11 18 -1
1164 "Europe" 54.17 24 2
1164 "North America" 61.11 18 2
1164 "Europe" 52.33 86 1
1164 "Europe" 66.67 21 4
1164 "North America" 60 20 -2
1164 "Europe" 51.52 99 2
1164 "Asia" 62.5 16 1
1164 "Asia" 53.12 96 -1
1164 "Europe" 64.71 17 3
1164 "Asia" 66.67 12 -1
1164 "Asia" 59.26 27 1
1164 "Europe" 54.39 57 2
1164 "Europe" 64 25 -1
1164 "Europe" 56.52 23 -2
1164 "Europe" 55.26 76 5
1164 "North America" 66.67 12 -1
1164 "Africa" 64.29 14 1
1164 "Europe" 52.63 19 1
1164 "North America" 56.67 30 -2
1164 "Oceania" 63.64 11 1
1164 "Europe" 53.61 97 2
1164 "Europe" 60 15 -4
1164 "Asia" 61.11 18 -1
1164 "Europe" 60.87 23 3
1164 "North America" 49.84 307 -3
1164 "Europe" 70 10 1
1164 "Europe" 55.56 27 -2
1164 "Asia" 64.29 14 5
1164 "Europe" 66.67 15 1
1164 "Europe" 59.09 22 -3
1164 "North America" 53.57 112 1
1164 "Asia" 52.55 137 3
1164 "North America" 58.82 34 -1
1164 "North America" 64.71 17 -2
1164 "Europe" 60.87 23 2
1163 "North America" 66.67 12 -1
1163 "North America" 64.29 14 1
1163 "Europe" 63.64 33 3
1163 "Europe" 52.94 34 -1
1163 "Asia" 55.13 78 1
1163 "Asia" 66.67 15 3
1163 "Europe" 55 100 1
1163 "Europe" 53.02 149 -1
1163 "North America" 49.21 63 -5
1163 "North America" 61.54 26 -1
1163 "South America" 57.14 35 1
1163 "Europe" 55.36 56 1
1163 "Europe" 70 10 2
1163 "Europe" 62.5 16 -2
1163 "Asia" 63.64 22 6
1163 "Asia" 54.44 90 1
1163 "North America" 61.54 13 -2
1163 "Africa" 60 20 2
1163 "Oceania" 70 10 -1
1163 "Europe" 61.54 13 -1
1163 "Europe" 52.07 121 -1
1163 "Europe" 58.33 36 -1
1163 "Europe" 70 10 3
1163 "Asia" 55.17 29 -1
1163 "Europe" 60 15 -2
1163 "Europe" 66.67 15 -1
1163 "Europe" 53.85 117 1
1163 "Europe" 50.87 578 -10
1163 "North America" 54.39 114 -1
1163 "North America" 64.29 14 2
1163 "Oceania" 66.67 12 1
1163 "South America" 61.54 13 -2
1163 "Europe" 48.65 37 -2
1163 "Europe" 57.63 59 -1
1163 "Europe" 61.11 18 -2
1163 "Asia" 50.94 159 1
1163 "North America" 54 50 2
1163 "Asia" 58.82 17 -2
1163 "Europe" 58.82 17 -4
1163 "Europe" 70 10 2
1163 "North America" 66.67 12 1
1163 "North America" 70 10 3
1163 "North America" 70 10 2
1163 "North America" 56.14 57 -1
1163 "Europe" 55.77 52 1
1163 "Europe" 56 25 -2
1163 "North America" 60 40 1
1163 "North America" 54.89 133 1
1163 "Europe" 63.64 22 6
1163 "Europe" 70 10 2
1163 "Europe" 62.5 16 3
1163 "Europe" 66.67 12 -1
1163 "North America" 55.81 43 4
1163 "Asia" 66.67 12 -1
1163 "Asia" 54.17 24 -2
1163 "Europe" 56.67 30 2
1163 "Europe" 58.62 29 2
1163 "Europe" 52.38 126 -2
1163 "Asia" 60 20 -2
1163 "Asia" 51.04 433 3
1163 "Europe" 64.29 14 1
1163 "Europe" 57.69 26 1
1163 "North America" 59.02 61 3
1163 "North America" 51.19 168 1
1163 "Oceania" 70 10 -1
1163 "Europe" 60 25 1
1163 "Europe" 52.11 71 1
1163 "Europe" 61.54 13 -2
1163 "North America" 51.61 62 1
1163 "North America" 55.26 38 3
1163 "South America" 57.14 21 -3
1163 "Asia" 59.57 47 -1
1163 "Europe" 53.85 39 1
1163 "Europe" 50.92 218 -4
1163 "Europe" 70 10 -1
1163 "Europe" 57.14 21 -1
1163 "Europe" 55.56 18 -2
1163 "Europe" 61.11 18 -2
1163 "North America" 59.7 67 6
1163 "Europe" 61.11 18 1
1163 "Europe" 51.67 120 2
1163 "South America" 55 40 -1
1163 "North America" 60 40 -1
1163 "Europe" 66.67 12 3
1163 "Europe" 55.42 83 1
1163 "South America" 61.11 18 -1
1163 "Africa" 53.06 49 1
1163 "Asia" 56 25 1
1163 "Africa" 62.5 24 -2
1163 "Europe" 51.22 287 -2
1163 "Europe" 63.64 22 2
1162 "Europe" 55.45 110 -1
1162 "Europe" 62.5 16 1
1162 "Asia" 53.61 97 1
1162 "North America" 59.52 42 1
1162 "Europe" 52.46 61 1
1162 "Europe" 62.5 16 1
1162 "Asia" 52.55 137 -4
1162 "Europe" 64.71 17 5
1162 "Europe" 52.17 23 -6
1162 "Europe" 54.69 128 -1
1162 "Asia" 51.43 35 -3
1162 "Europe" 54.84 62 3
1162 "Asia" 52.02 173 1
1162 "Asia" 54.26 129 -1
1162 "Europe" 52.83 53 3
1162 "Europe" 52.87 87 -2
1162 "Asia" 64.29 14 -2
1162 "Europe" 51.16 86 1
1162 "Europe" 53.33 75 4
1162 "Europe" 54.55 55 1
1162 "Europe" 61.11 18 -1
1162 "Europe" 66.67 12 1
1162 "Europe" 58.46 65 6
1162 "Oceania" 52.63 76 -1
1162 "Europe" 53.33 60 4
1162 "Europe" 66.67 12 -1
1162 "Europe" 55.93 59 -1
1162 "Oceania" 53.33 45 2
1162 "Oceania" 54.9 102 -1
1162 "Asia" 61.11 18 1
1162 "Asia" 66.67 27 2
1162 "North America" 52.27 132 -1
1162 "North America" 61.9 21 -1
1162 "North America" 57.89 19 -3
1162 "Europe" 55.1 49 1
1162 "Europe" 66.67 12 2
1162 "Europe" 45 40 -4
1162 "Europe" 55.56 90 -2
1162 "Asia" 64.29 14 2
1162 "Europe" 58.11 74 1
1162 "Europe" 66.67 12 1
1162 "Asia" 51.61 31 1
1162 "South America" 72.73 11 7
1162 "Europe" 70 10 3
1162 "Europe" 52.71 129 1
1162 "North America" 55.56 63 2
1162 "Europe" 55.56 18 -4
1162 "Europe" 60 15 1
1162 "Europe" 52.5 80 -3
1162 "Europe" 66.67 12 1
1162 "Europe" 58.33 36 1
1162 "Europe" 56.41 39 4
1162 "Europe" 54.76 42 -2
1162 "Asia" 70 10 1
1162 "Asia" 61.54 52 1
1162 "Asia" 61.11 18 1
1162 "North America" 66.67 12 2
1162 "North America" 51.79 112 3
1162 "Asia" 58.97 39 1
1162 "North America" 54.55 33 -1
1162 "Asia" 58.06 62 1
1162 "Europe" 66.67 12 3
1162 "Europe" 51.49 101 1
1162 "North America" 57.14 35 4
1162 "Europe" 57.69 26 -1
1162 "Europe" 53.57 112 2
1162 "Asia" 50.39 254 1
1162 "Europe" 59.38 32 -1
1162 "North America" 70 10 3
1162 "Asia" 57.01 107 -4
1162 "Asia" 52.38 21 1
1162 "North America" 66.67 15 2
1162 "Oceania" 57.89 57 -1
1162 "South America" 60.61 33 1
1162 "Europe" 50 30 2
1162 "Asia" 62.5 16 -1
1162 "North America" 57.14 28 2
1162 "Europe" 64.29 14 1
1162 "Europe" 59.09 22 -1
1162 "Asia" 70 10 2
1162 "North America" 57.69 26 2
1162 "Asia" 64.71 17 2
1162 "Europe" 53.54 99 1
1162 "Europe" 57.89 19 -1
1162 "Europe" 58.62 29 -1
1162 "Europe" 51.22 41 -2
1162 "Europe" 59.26 54 3
1162 "Asia" 60.87 23 -1
1162 "Europe" 66.67 12 -1
1162 "North America" 52.24 67 2
1161 "Europe" 57.5 40 1
1161 "South America" 70 10 3
1161 "Europe" 56.52 23 -2
1161 "North America" 55.56 27 1
1161 "Europe" 70 10 -1
1161 "South America" 60 25 2
1161 "Europe" 55.56 36 4
1161 "Europe" 55.21 96 -3
1161 "Europe" 56 25 2
1161 "Oceania" 63.64 11 -2
1161 "Europe" 57.89 19 -2
1161 "Europe" 60 20 -1
1161 "Europe" 56.25 64 6
1161 "Europe" 54.29 35 1
1161 "Oceania" 59.38 32 4
1161 "Europe" 53.54 99 1
1161 "Asia" 56.7 97 1
1161 "Europe" 60 15 -1
1161 "Europe" 70 10 1
1161 "Oceania" 66.67 12 -1
1161 "Europe" 55 20 -2
1161 "North America" 64.71 17 4
1161 "Oceania" 57.14 21 1
1161 "South America" 55 40 -2
1161 "South America" 54.24 118 -1
1161 "North America" 53.85 78 3
1161 "Asia" 57.89 19 -2
1161 "North America" 57.14 21 -1
1161 "Europe" 53.99 163 -1
1161 "North America" 64.29 14 2
1161 "North America" 60 15 1
1161 "Oceania" 51.11 90 1
1161 "South America" 66.67 12 3
1161 "North America" 58.06 31 -1
1161 "Europe" 62.5 16 2
1161 "South America" 64 25 2
1161 "Europe" 57.58 33 -2
1161 "North America" 52.66 207 -1
1161 "Europe" 51.47 68 -2
1161 "Asia" 58.33 36 2
1161 "Europe" 70 10 3
1161 "Europe" 66.67 12 4
1161 "North America" 55.17 29 4
1161 "Europe" 63.64 11 -3
1161 "Europe" 50 32 5
1161 "Asia" 60 40 -2
1161 "Europe" 54.05 37 -1
1161 "Asia" 59.38 64 1
1161 "Asia" 66.67 12 3
1161 "Europe" 57.14 77 3
1161 "North America" 58.62 29 2
1161 "Europe" 54.42 147 3
1161 "Asia" 53.93 89 2
1161 "North America" 61.54 26 -1
1161 "Europe" 60.42 48 -1
1161 "Europe" 62.5 16 1
1161 "Europe" 61.54 26 -1
1161 "Asia" 55.88 102 5
1161 "Europe" 61.54 13 1
1161 "Europe" 53.85 52 -1
1161 "North America" 53.21 109 -4
1161 "Europe" 69.23 13 1
1161 "North America" 55.56 18 -1
1161 "North America" 70 10 -1
1161 "Asia" 56.06 66 -3
1161 "Asia" 52.21 136 -1
1161 "Asia" 70 10 1
1161 "Asia" 58.82 17 -4
1161 "North America" 63.16 19 -2
1161 "North America" 66.67 12 3
1161 "Europe" 60 20 -1
1161 "Europe" 53.66 41 -2
1161 "Asia" 66.67 12 2
1161 "North America" 70 10 -1
1161 "Asia" 64.29 14 1
1161 "North America" 52.7 74 2
1161 "Europe" 70 20 9
1161 "Europe" 61.54 13 -3
1161 "Asia" 59.52 42 4
1161 "Asia" 66.67 12 2
1161 "North America" 70 10 -1
1161 "Asia" 64.29 14 1
1161 "North America" 52.7 74 2
1161 "Europe" 70 20 9
1161 "Europe" 61.54 13 -3
1161 "Asia" 59.52 42 4
1161 "Europe" 54.84 31 1
1161 "Europe" 51.79 112 -3
1161 "Europe" 66.67 12 -2
1161 "Europe" 53.09 81 -2
1161 "Europe" 62.5 16 -1
1160 "Europe" 53.26 92 -2
1160 "Europe" 70 10 2
1160 "Europe" 61.54 13 -1
1160 "North America" 50 202 2
1160 "Europe" 60 20 -1
1160 "Europe" 59.09 22 -1
1160 "Europe" 66.67 12 -1
1160 "Europe" 66.67 12 1
1160 "Europe" 56.1 41 3
1160 "Asia" 69.23 13 4
1160 "Europe" 56 25 -1
1160 "Europe" 50.93 108 1
1160 "North America" 70 10 3
1160 "Europe" 58.33 36 2
1160 "Europe" 54.76 42 1
1160 "North America" 51.12 268 1
1160 "Europe" 56 75 -1
1160 "Europe" 56.45 62 1
1160 "Europe" 50.67 150 2
1160 "Europe" 58.97 39 6
1160 "Europe" 51.77 141 1
1160 "Africa" 56.52 23 2
1160 "Oceania" 60 15 -2
1160 "Europe" 60 15 1
1160 "Asia" 52.38 42 5
1160 "Asia" 70 10 3
1160 "Oceania" 52.5 40 -1
1160 "Oceania" 59.38 32 -2
1160 "North America" 50.89 169 -5
1160 "Europe" 52.27 44 -3
1160 "Asia" 53.62 69 2
1160 "South America" 57.14 21 -4
1160 "Europe" 55.56 18 -2
1160 "North America" 52.29 218 2
1160 "North America" 55.88 34 -3
1160 "Asia" 70 10 3
1160 "Europe" 57.14 63 -2
1160 "Europe" 56.25 16 -4
1160 "North America" 66.67 12 3
1160 "Europe" 58.82 17 2
1160 "Europe" 69.23 13 -1
1160 "Europe" 54.7 117 5
1160 "Asia" 53.85 26 1
1160 "Europe" 63.64 11 1
1160 "South America" 46.59 88 -1
1160 "North America" 60 15 -2
1160 "Europe" 50 30 -1
1160 "Europe" 52.17 253 2
1160 "Europe" 51.35 37 -3
1160 "South America" 52 25 -2
1160 "Europe" 55.56 18 -1
1160 "Europe" 53.23 124 5
1160 "Europe" 62.5 24 1
1160 "Europe" 59.26 27 2
1160 "Asia" 55.22 67 1
1160 "Europe" 60 30 4
1160 "Europe" 70 10 -1
1160 "Europe" 55.32 47 -2
1160 "Europe" 61.54 13 1
1160 "Europe" 53.12 96 3
1160 "North America" 61.54 13 -1
1160 "North America" 52.83 53 -1
1160 "North America" 57.14 35 4
1160 "Europe" 52.63 57 -1
1160 "Europe" 57.14 21 1
1160 "Europe" 70 10 -1
1160 "Asia" 55.56 36 1
1160 "Asia" 54.55 121 3
1160 "Europe" 54.55 66 3
1160 "North America" 60 25 3
1160 "North America" 60.61 33 1
1160 "North America" 62.5 16 2
1160 "Asia" 70 10 2
1160 "Europe" 66.67 12 1
1160 "Asia" 61.54 26 1
1160 "Europe" 54.1 61 -1
1160 "Asia" 61.9 21 -2
1160 "Middle East" 66.67 12 1
1160 "Oceania" 64.29 14 -1
1160 "Europe" 64.29 14 -1
1160 "South America" 57.89 19 -2
1160 "Europe" 61.11 18 -1
1160 "Europe" 69.23 13 5
1160 "Europe" 57.89 57 1
1160 "Europe" 58.49 53 3
1160 "Europe" 50 52 -1
1160 "Europe" 52.63 19 -7
1160 "South America" 61.11 18 -1
1159 "Asia" 55.56 27 1
1159 "Europe" 53.33 30 -1
1159 "Asia" 63.64 11 -2
1159 "South America" 70 10 3
1159 "North America" 52 250 -1
1159 "Europe" 53.66 41 2
1159 "North America" 60 20 -1
1159 "North America" 60.71 28 -3
1159 "North America" 60 15 -3
1159 "Europe" 49.54 109 1
1159 "North America" 61.9 21 2
1159 "Europe" 63.16 19 -1
1159 "Asia" 66.67 24 4
1159 "Europe" 52.17 23 1
1159 "Asia" 64.71 17 -1
1159 "Europe" 54.55 22 -1
1159 "Oceania" 52.76 127 1
1159 "Europe" 52.38 147 -1
1159 "Asia" 54.23 142 -2
1159 "Oceania" 54.55 33 3
